x-axis,FFT
+3.935000E+03,-102.67080E+00
+3.940000E+03,-102.42703E+00
+3.945000E+03,-102.05604E+00
+3.950000E+03,-102.32307E+00
+3.955000E+03,-101.49725E+00
+3.960000E+03,-107.62861E+00
+3.965000E+03,-108.40731E+00
+3.970000E+03,-101.28335E+00
+3.975000E+03,-99.34822E+00
+3.980000E+03,-101.61512E+00
+3.985000E+03,-112.79364E+00
+3.990000E+03,-109.04319E+00
+3.995000E+03,-105.98094E+00
+4.000000E+03,-97.12406E+00
+4.005000E+03,-98.01429E+00
+4.010000E+03,-96.02381E+00
+4.015000E+03,-95.01409E+00
+4.020000E+03,-101.27081E+00
+4.025000E+03,-104.09720E+00
+4.030000E+03,-99.82214E+00
+4.035000E+03,-99.26309E+00
+4.040000E+03,-99.57811E+00
+4.045000E+03,-103.54494E+00
+4.050000E+03,-110.60860E+00
+4.055000E+03,-111.24782E+00
+4.060000E+03,-113.45558E+00
+4.065000E+03,-112.39399E+00
+4.070000E+03,-104.07428E+00
+4.075000E+03,-111.71927E+00
+4.080000E+03,-109.96203E+00
+4.085000E+03,-101.99348E+00
+4.090000E+03,-95.98902E+00
+4.095000E+03,-96.19981E+00
+4.100000E+03,-99.86092E+00
+4.105000E+03,-106.54054E+00
+4.110000E+03,-105.21491E+00
+4.115000E+03,-108.19234E+00
+4.120000E+03,-102.32879E+00
+4.125000E+03,-100.17131E+00
+4.130000E+03,-98.29489E+00
+4.135000E+03,-98.06087E+00
+4.140000E+03,-101.95870E+00
+4.145000E+03,-103.46789E+00
+4.150000E+03,-100.64898E+00
+4.155000E+03,-99.91095E+00
+4.160000E+03,-99.11957E+00
+4.165000E+03,-98.78900E+00
+4.170000E+03,-97.36018E+00
+4.175000E+03,-97.27171E+00
+4.180000E+03,-96.16267E+00
+4.185000E+03,-97.21798E+00
+4.190000E+03,-100.86417E+00
+4.195000E+03,-96.21973E+00
+4.200000E+03,-91.50060E+00
+4.205000E+03,-96.85578E+00
+4.210000E+03,-102.21532E+00
+4.215000E+03,-101.01297E+00
+4.220000E+03,-95.83088E+00
+4.225000E+03,-101.03448E+00
+4.230000E+03,-103.68845E+00
+4.235000E+03,-106.53711E+00
+4.240000E+03,-100.60302E+00
+4.245000E+03,-99.71758E+00
+4.250000E+03,-101.94664E+00
+4.255000E+03,-102.27498E+00
+4.260000E+03,-103.37244E+00
+4.265000E+03,-106.66519E+00
+4.270000E+03,-105.42579E+00
+4.275000E+03,-101.57503E+00
+4.280000E+03,-101.58315E+00
+4.285000E+03,-103.17827E+00
+4.290000E+03,-96.09098E+00
+4.295000E+03,-92.48434E+00
+4.300000E+03,-100.24661E+00
+4.305000E+03,-104.18894E+00
+4.310000E+03,-105.48001E+00
+4.315000E+03,-110.43540E+00
+4.320000E+03,-99.43530E+00
+4.325000E+03,-97.78357E+00
+4.330000E+03,-100.04102E+00
+4.335000E+03,-106.64765E+00
+4.340000E+03,-107.52119E+00
+4.345000E+03,-103.22362E+00
+4.350000E+03,-101.59508E+00
+4.355000E+03,-99.00463E+00
+4.360000E+03,-97.63342E+00
+4.365000E+03,-96.22180E+00
+4.370000E+03,-98.31546E+00
+4.375000E+03,-103.69334E+00
+4.380000E+03,-106.36560E+00
+4.385000E+03,-104.51440E+00
+4.390000E+03,-101.17804E+00
+4.395000E+03,-90.72528E+00
+4.400000E+03,-85.16628E+00
+4.405000E+03,-91.61749E+00
+4.410000E+03,-101.58830E+00
+4.415000E+03,-100.98104E+00
+4.420000E+03,-102.52998E+00
+4.425000E+03,-106.02809E+00
+4.430000E+03,-107.15110E+00
+4.435000E+03,-101.64567E+00
+4.440000E+03,-101.26565E+00
+4.445000E+03,-100.82331E+00
+4.450000E+03,-105.68122E+00
+4.455000E+03,-117.31035E+00
+4.460000E+03,-98.50800E+00
+4.465000E+03,-103.38490E+00
+4.470000E+03,-105.98937E+00
+4.475000E+03,-108.25464E+00
+4.480000E+03,-107.76257E+00
+4.485000E+03,-99.51738E+00
+4.490000E+03,-103.84309E+00
+4.495000E+03,-109.37031E+00
+4.500000E+03,-108.78177E+00
+4.505000E+03,-113.52167E+00
+4.510000E+03,-112.15499E+00
+4.515000E+03,-108.70792E+00
+4.520000E+03,-101.19132E+00
+4.525000E+03,-102.05100E+00
+4.530000E+03,-117.07422E+00
+4.535000E+03,-112.96161E+00
+4.540000E+03,-116.24328E+00
+4.545000E+03,-107.56515E+00
+4.550000E+03,-105.62171E+00
+4.555000E+03,-107.34422E+00
+4.560000E+03,-106.67628E+00
+4.565000E+03,-99.26052E+00
+4.570000E+03,-100.41665E+00
+4.575000E+03,-101.27282E+00
+4.580000E+03,-96.96468E+00
+4.585000E+03,-94.10486E+00
+4.590000E+03,-95.32177E+00
+4.595000E+03,-93.88909E+00
+4.600000E+03,-90.07352E+00
+4.605000E+03,-94.37041E+00
+4.610000E+03,-105.46904E+00
+4.615000E+03,-112.72505E+00
+4.620000E+03,-103.49090E+00
+4.625000E+03,-100.93181E+00
+4.630000E+03,-107.32919E+00
+4.635000E+03,-105.10706E+00
+4.640000E+03,-97.82388E+00
+4.645000E+03,-94.46541E+00
+4.650000E+03,-95.43429E+00
+4.655000E+03,-102.02586E+00
+4.660000E+03,-99.03888E+00
+4.665000E+03,-100.56922E+00
+4.670000E+03,-97.76502E+00
+4.675000E+03,-98.04309E+00
+4.680000E+03,-106.93199E+00
+4.685000E+03,-106.12924E+00
+4.690000E+03,-97.42679E+00
+4.695000E+03,-99.33987E+00
+4.700000E+03,-111.28479E+00
+4.705000E+03,-107.36266E+00
+4.710000E+03,-103.87080E+00
+4.715000E+03,-107.12935E+00
+4.720000E+03,-101.12404E+00
+4.725000E+03,-104.86548E+00
+4.730000E+03,-104.92133E+00
+4.735000E+03,-105.79277E+00
+4.740000E+03,-106.34837E+00
+4.745000E+03,-107.56608E+00
+4.750000E+03,-99.32914E+00
+4.755000E+03,-97.01931E+00
+4.760000E+03,-96.30773E+00
+4.765000E+03,-96.68828E+00
+4.770000E+03,-99.06032E+00
+4.775000E+03,-99.97403E+00
+4.780000E+03,-99.81006E+00
+4.785000E+03,-100.90079E+00
+4.790000E+03,-98.12357E+00
+4.795000E+03,-91.95037E+00
+4.800000E+03,-90.97743E+00
+4.805000E+03,-102.02867E+00
+4.810000E+03,-97.12025E+00
+4.815000E+03,-94.82117E+00
+4.820000E+03,-101.18117E+00
+4.825000E+03,-99.27847E+00
+4.830000E+03,-100.72293E+00
+4.835000E+03,-97.50202E+00
+4.840000E+03,-96.88186E+00
+4.845000E+03,-99.28942E+00
+4.850000E+03,-101.12113E+00
+4.855000E+03,-99.48269E+00
+4.860000E+03,-98.54985E+00
+4.865000E+03,-98.86626E+00
+4.870000E+03,-100.97304E+00
+4.875000E+03,-110.19290E+00
+4.880000E+03,-111.18416E+00
+4.885000E+03,-103.10016E+00
+4.890000E+03,-102.95312E+00
+4.895000E+03,-113.97297E+00
+4.900000E+03,-113.20809E+00
+4.905000E+03,-107.68127E+00
+4.910000E+03,-105.03612E+00
+4.915000E+03,-101.10991E+00
+4.920000E+03,-104.44766E+00
+4.925000E+03,-104.91684E+00
+4.930000E+03,-100.65421E+00
+4.935000E+03,-105.25890E+00
+4.940000E+03,-109.64550E+00
+4.945000E+03,-107.94810E+00
+4.950000E+03,-100.96453E+00
+4.955000E+03,-112.28446E+00
+4.960000E+03,-99.99123E+00
+4.965000E+03,-100.77096E+00
+4.970000E+03,-100.07041E+00
+4.975000E+03,-99.87403E+00
+4.980000E+03,-102.85361E+00
+4.985000E+03,-100.44557E+00
+4.990000E+03,-98.50486E+00
+4.995000E+03,-94.65443E+00
+5.000000E+03,-89.70112E+00
+5.005000E+03,-95.32192E+00
+5.010000E+03,-101.27039E+00
+5.015000E+03,-99.28023E+00
+5.020000E+03,-104.07614E+00
+5.025000E+03,-103.67998E+00
+5.030000E+03,-105.08143E+00
+5.035000E+03,-106.86814E+00
+5.040000E+03,-109.06847E+00
+5.045000E+03,-114.71779E+00
+5.050000E+03,-99.66717E+00
+5.055000E+03,-99.18746E+00
+5.060000E+03,-102.73873E+00
+5.065000E+03,-105.20806E+00
+5.070000E+03,-106.82027E+00
+5.075000E+03,-99.85054E+00
+5.080000E+03,-95.34805E+00
+5.085000E+03,-100.81107E+00
+5.090000E+03,-104.66599E+00
+5.095000E+03,-102.38891E+00
+5.100000E+03,-101.49830E+00
+5.105000E+03,-99.80551E+00
+5.110000E+03,-97.95137E+00
+5.115000E+03,-100.11628E+00
+5.120000E+03,-113.81585E+00
+5.125000E+03,-107.08183E+00
+5.130000E+03,-103.11018E+00
+5.135000E+03,-102.74441E+00
+5.140000E+03,-102.91068E+00
+5.145000E+03,-100.23812E+00
+5.150000E+03,-99.54089E+00
+5.155000E+03,-101.13544E+00
+5.160000E+03,-102.94946E+00
+5.165000E+03,-103.97323E+00
+5.170000E+03,-100.45583E+00
+5.175000E+03,-98.11468E+00
+5.180000E+03,-103.64629E+00
+5.185000E+03,-105.91582E+00
+5.190000E+03,-102.57858E+00
+5.195000E+03,-99.79942E+00
+5.200000E+03,-90.46085E+00
+5.205000E+03,-90.36952E+00
+5.210000E+03,-92.38103E+00
+5.215000E+03,-93.58096E+00
+5.220000E+03,-97.40247E+00
+5.225000E+03,-97.52572E+00
+5.230000E+03,-99.35993E+00
+5.235000E+03,-109.83931E+00
+5.240000E+03,-102.47656E+00
+5.245000E+03,-103.64122E+00
+5.250000E+03,-107.28684E+00
+5.255000E+03,-102.75334E+00
+5.260000E+03,-109.29785E+00
+5.265000E+03,-102.49938E+00
+5.270000E+03,-97.08763E+00
+5.275000E+03,-99.63582E+00
+5.280000E+03,-101.92137E+00
+5.285000E+03,-97.84778E+00
+5.290000E+03,-98.94509E+00
+5.295000E+03,-101.17288E+00
+5.300000E+03,-102.41588E+00
+5.305000E+03,-104.26615E+00
+5.310000E+03,-105.51041E+00
+5.315000E+03,-105.83933E+00
+5.320000E+03,-109.07786E+00
+5.325000E+03,-101.20207E+00
+5.330000E+03,-97.11792E+00
+5.335000E+03,-101.72108E+00
+5.340000E+03,-108.09736E+00
+5.345000E+03,-107.96696E+00
+5.350000E+03,-107.93242E+00
+5.355000E+03,-112.53287E+00
+5.360000E+03,-108.69692E+00
+5.365000E+03,-99.91318E+00
+5.370000E+03,-98.68730E+00
+5.375000E+03,-98.31282E+00
+5.380000E+03,-94.68558E+00
+5.385000E+03,-97.00304E+00
+5.390000E+03,-102.96245E+00
+5.395000E+03,-97.10549E+00
+5.400000E+03,-88.80980E+00
+5.405000E+03,-105.26172E+00
+5.410000E+03,-110.70229E+00
+5.415000E+03,-102.27540E+00
+5.420000E+03,-98.17141E+00
+5.425000E+03,-95.41640E+00
+5.430000E+03,-97.29576E+00
+5.435000E+03,-108.01270E+00
+5.440000E+03,-108.03196E+00
+5.445000E+03,-98.80639E+00
+5.450000E+03,-95.92571E+00
+5.455000E+03,-100.46049E+00
+5.460000E+03,-120.95934E+00
+5.465000E+03,-110.07741E+00
+5.470000E+03,-105.51439E+00
+5.475000E+03,-112.33884E+00
+5.480000E+03,-112.43151E+00
+5.485000E+03,-114.88925E+00
+5.490000E+03,-107.93208E+00
+5.495000E+03,-107.35322E+00
+5.500000E+03,-99.93805E+00
+5.505000E+03,-103.28290E+00
+5.510000E+03,-108.19582E+00
+5.515000E+03,-106.01549E+00
+5.520000E+03,-105.03522E+00
+5.525000E+03,-106.82714E+00
+5.530000E+03,-104.31453E+00
+5.535000E+03,-96.80307E+00
+5.540000E+03,-94.74736E+00
+5.545000E+03,-98.70883E+00
+5.550000E+03,-104.46977E+00
+5.555000E+03,-112.73074E+00
+5.560000E+03,-100.76909E+00
+5.565000E+03,-103.25727E+00
+5.570000E+03,-102.36112E+00
+5.575000E+03,-103.49454E+00
+5.580000E+03,-106.82572E+00
+5.585000E+03,-105.05445E+00
+5.590000E+03,-100.82085E+00
+5.595000E+03,-97.34640E+00
+5.600000E+03,-93.55880E+00
+5.605000E+03,-99.21618E+00
+5.610000E+03,-102.33262E+00
+5.615000E+03,-99.74396E+00
+5.620000E+03,-97.90430E+00
+5.625000E+03,-97.26387E+00
+5.630000E+03,-104.87964E+00
+5.635000E+03,-103.03697E+00
+5.640000E+03,-96.79018E+00
+5.645000E+03,-94.37490E+00
+5.650000E+03,-98.26743E+00
+5.655000E+03,-110.03003E+00
+5.660000E+03,-102.35626E+00
+5.665000E+03,-100.31817E+00
+5.670000E+03,-99.42646E+00
+5.675000E+03,-95.88838E+00
+5.680000E+03,-104.11544E+00
+5.685000E+03,-122.99574E+00
+5.690000E+03,-103.73415E+00
+5.695000E+03,-102.95284E+00
+5.700000E+03,-104.79757E+00
+5.705000E+03,-102.25647E+00
+5.710000E+03,-104.70217E+00
+5.715000E+03,-104.98724E+00
+5.720000E+03,-102.66741E+00
+5.725000E+03,-102.93886E+00
+5.730000E+03,-101.08897E+00
+5.735000E+03,-97.69188E+00
+5.740000E+03,-98.80009E+00
+5.745000E+03,-100.42768E+00
+5.750000E+03,-114.51780E+00
+5.755000E+03,-111.67210E+00
+5.760000E+03,-99.57937E+00
+5.765000E+03,-97.82838E+00
+5.770000E+03,-98.57554E+00
+5.775000E+03,-96.33945E+00
+5.780000E+03,-101.52010E+00
+5.785000E+03,-107.42981E+00
+5.790000E+03,-108.12284E+00
+5.795000E+03,-105.78174E+00
+5.800000E+03,-92.95163E+00
+5.805000E+03,-94.86413E+00
+5.810000E+03,-101.37421E+00
+5.815000E+03,-106.75207E+00
+5.820000E+03,-107.10635E+00
+5.825000E+03,-100.98038E+00
+5.830000E+03,-97.66810E+00
+5.835000E+03,-97.34744E+00
+5.840000E+03,-96.45445E+00
+5.845000E+03,-95.54862E+00
+5.850000E+03,-97.62027E+00
+5.855000E+03,-99.41624E+00
+5.860000E+03,-100.62555E+00
+5.865000E+03,-119.04148E+00
+5.870000E+03,-98.79658E+00
+5.875000E+03,-98.92110E+00
+5.880000E+03,-109.54567E+00
+5.885000E+03,-105.29959E+00
+5.890000E+03,-97.20161E+00
+5.895000E+03,-100.62965E+00
+5.900000E+03,-100.70380E+00
+5.905000E+03,-97.16121E+00
+5.910000E+03,-100.73594E+00
+5.915000E+03,-103.89068E+00
+5.920000E+03,-102.04820E+00
+5.925000E+03,-102.45222E+00
+5.930000E+03,-109.07143E+00
+5.935000E+03,-107.11817E+00
+5.940000E+03,-104.20164E+00
+5.945000E+03,-110.39907E+00
+5.950000E+03,-105.31563E+00
+5.955000E+03,-102.00995E+00
+5.960000E+03,-100.97229E+00
+5.965000E+03,-103.78554E+00
+5.970000E+03,-113.59970E+00
+5.975000E+03,-107.53979E+00
+5.980000E+03,-103.18587E+00
+5.985000E+03,-101.95060E+00
+5.990000E+03,-99.16669E+00
+5.995000E+03,-100.67027E+00
+6.000000E+03,-95.11354E+00
+6.005000E+03,-100.71896E+00
+6.010000E+03,-107.51136E+00
+6.015000E+03,-102.20004E+00
+6.020000E+03,-103.69280E+00
+6.025000E+03,-100.91861E+00
+6.030000E+03,-100.37930E+00
+6.035000E+03,-122.44490E+00
+6.040000E+03,-119.71022E+00
+6.045000E+03,-112.44218E+00
+6.050000E+03,-106.26858E+00
+6.055000E+03,-104.05914E+00
+6.060000E+03,-101.80108E+00
+6.065000E+03,-103.12804E+00
+6.070000E+03,-104.07623E+00
+6.075000E+03,-97.97846E+00
+6.080000E+03,-100.11111E+00
+6.085000E+03,-101.80571E+00
+6.090000E+03,-100.39017E+00
+6.095000E+03,-102.82683E+00
+6.100000E+03,-107.30159E+00
+6.105000E+03,-100.12239E+00
+6.110000E+03,-99.39968E+00
+6.115000E+03,-100.88395E+00
+6.120000E+03,-105.88928E+00
+6.125000E+03,-108.92417E+00
+6.130000E+03,-106.99831E+00
+6.135000E+03,-107.20253E+00
+6.140000E+03,-107.71486E+00
+6.145000E+03,-103.38620E+00
+6.150000E+03,-104.83946E+00
+6.155000E+03,-106.31901E+00
+6.160000E+03,-115.87267E+00
+6.165000E+03,-104.08739E+00
+6.170000E+03,-109.91654E+00
+6.175000E+03,-99.19999E+00
+6.180000E+03,-104.69948E+00
+6.185000E+03,-100.51314E+00
+6.190000E+03,-108.71043E+00
+6.195000E+03,-100.71644E+00
+6.200000E+03,-93.53789E+00
+6.205000E+03,-100.27819E+00
+6.210000E+03,-111.71619E+00
+6.215000E+03,-105.04917E+00
+6.220000E+03,-110.75782E+00
+6.225000E+03,-111.63947E+00
+6.230000E+03,-102.77114E+00
+6.235000E+03,-102.32589E+00
+6.240000E+03,-97.61349E+00
+6.245000E+03,-94.55841E+00
+6.250000E+03,-96.85549E+00
+6.255000E+03,-102.86888E+00
+6.260000E+03,-99.08646E+00
+6.265000E+03,-98.40274E+00
+6.270000E+03,-105.41328E+00
+6.275000E+03,-107.37720E+00
+6.280000E+03,-104.00788E+00
+6.285000E+03,-100.27915E+00
+6.290000E+03,-104.00080E+00
+6.295000E+03,-103.18186E+00
+6.300000E+03,-99.08795E+00
+6.305000E+03,-103.33688E+00
+6.310000E+03,-103.56859E+00
+6.315000E+03,-106.39982E+00
+6.320000E+03,-109.09590E+00
+6.325000E+03,-117.26548E+00
+6.330000E+03,-118.03624E+00
+6.335000E+03,-100.70339E+00
+6.340000E+03,-102.17965E+00
+6.345000E+03,-105.87664E+00
+6.350000E+03,-103.98989E+00
+6.355000E+03,-99.19949E+00
+6.360000E+03,-101.04372E+00
+6.365000E+03,-104.21240E+00
+6.370000E+03,-97.31980E+00
+6.375000E+03,-97.93354E+00
+6.380000E+03,-108.29762E+00
+6.385000E+03,-105.64014E+00
+6.390000E+03,-95.92715E+00
+6.395000E+03,-96.19753E+00
+6.400000E+03,-94.83479E+00
+6.405000E+03,-99.66799E+00
+6.410000E+03,-106.92740E+00
+6.415000E+03,-100.52585E+00
+6.420000E+03,-96.84646E+00
+6.425000E+03,-99.70127E+00
+6.430000E+03,-106.78112E+00
+6.435000E+03,-110.84786E+00
+6.440000E+03,-108.64985E+00
+6.445000E+03,-102.28822E+00
+6.450000E+03,-101.40763E+00
+6.455000E+03,-107.04011E+00
+6.460000E+03,-105.99623E+00
+6.465000E+03,-100.45727E+00
+6.470000E+03,-99.03038E+00
+6.475000E+03,-103.79924E+00
+6.480000E+03,-104.85037E+00
+6.485000E+03,-98.69551E+00
+6.490000E+03,-92.51772E+00
+6.495000E+03,-92.86804E+00
+6.500000E+03,-99.59240E+00
+6.505000E+03,-100.11872E+00
+6.510000E+03,-108.15038E+00
+6.515000E+03,-115.65080E+00
+6.520000E+03,-107.78851E+00
+6.525000E+03,-101.92746E+00
+6.530000E+03,-103.39669E+00
+6.535000E+03,-116.98135E+00
+6.540000E+03,-116.39390E+00
+6.545000E+03,-111.64542E+00
+6.550000E+03,-116.03915E+00
+6.555000E+03,-106.27478E+00
+6.560000E+03,-103.54288E+00
+6.565000E+03,-108.91447E+00
+6.570000E+03,-103.93449E+00
+6.575000E+03,-104.09575E+00
+6.580000E+03,-104.93117E+00
+6.585000E+03,-99.36624E+00
+6.590000E+03,-97.27160E+00
+6.595000E+03,-97.38763E+00
+6.600000E+03,-97.95693E+00
+6.605000E+03,-101.86229E+00
+6.610000E+03,-106.47206E+00
+6.615000E+03,-104.16990E+00
+6.620000E+03,-102.00024E+00
+6.625000E+03,-107.91547E+00
+6.630000E+03,-116.57477E+00
+6.635000E+03,-112.59047E+00
+6.640000E+03,-105.04649E+00
+6.645000E+03,-100.65274E+00
+6.650000E+03,-100.88896E+00
+6.655000E+03,-99.86317E+00
+6.660000E+03,-96.19818E+00
+6.665000E+03,-97.59240E+00
+6.670000E+03,-107.93777E+00
+6.675000E+03,-105.34493E+00
+6.680000E+03,-101.44664E+00
+6.685000E+03,-109.56775E+00
+6.690000E+03,-114.01557E+00
+6.695000E+03,-99.36703E+00
+6.700000E+03,-100.31560E+00
+6.705000E+03,-102.83042E+00
+6.710000E+03,-101.50734E+00
+6.715000E+03,-102.92854E+00
+6.720000E+03,-100.33334E+00
+6.725000E+03,-102.39183E+00
+6.730000E+03,-103.06070E+00
+6.735000E+03,-103.81171E+00
+6.740000E+03,-106.28552E+00
+6.745000E+03,-111.15474E+00
+6.750000E+03,-110.11875E+00
+6.755000E+03,-102.12999E+00
+6.760000E+03,-101.36674E+00
+6.765000E+03,-105.45279E+00
+6.770000E+03,-109.89143E+00
+6.775000E+03,-105.91807E+00
+6.780000E+03,-103.13570E+00
+6.785000E+03,-103.81577E+00
+6.790000E+03,-100.89006E+00
+6.795000E+03,-92.47469E+00
+6.800000E+03,-90.93239E+00
+6.805000E+03,-98.80584E+00
+6.810000E+03,-97.98934E+00
+6.815000E+03,-101.25168E+00
+6.820000E+03,-103.54572E+00
+6.825000E+03,-98.23755E+00
+6.830000E+03,-99.02330E+00
+6.835000E+03,-103.26288E+00
+6.840000E+03,-105.67868E+00
+6.845000E+03,-106.06568E+00
+6.850000E+03,-110.21479E+00
+6.855000E+03,-111.61319E+00
+6.860000E+03,-108.78436E+00
+6.865000E+03,-113.93041E+00
+6.870000E+03,-109.11259E+00
+6.875000E+03,-103.28346E+00
+6.880000E+03,-99.86485E+00
+6.885000E+03,-103.40914E+00
+6.890000E+03,-116.33896E+00
+6.895000E+03,-112.80335E+00
+6.900000E+03,-116.58284E+00
+6.905000E+03,-102.64798E+00
+6.910000E+03,-101.72953E+00
+6.915000E+03,-107.17368E+00
+6.920000E+03,-112.08275E+00
+6.925000E+03,-111.98815E+00
+6.930000E+03,-106.95838E+00
+6.935000E+03,-106.84307E+00
+6.940000E+03,-102.61255E+00
+6.945000E+03,-102.94297E+00
+6.950000E+03,-100.45867E+00
+6.955000E+03,-96.69109E+00
+6.960000E+03,-96.02752E+00
+6.965000E+03,-99.06625E+00
+6.970000E+03,-104.56350E+00
+6.975000E+03,-102.63964E+00
+6.980000E+03,-100.39536E+00
+6.985000E+03,-98.83965E+00
+6.990000E+03,-97.34840E+00
+6.995000E+03,-90.95800E+00
+7.000000E+03,-87.24643E+00
+7.005000E+03,-94.51179E+00
+7.010000E+03,-103.98228E+00
+7.015000E+03,-102.20351E+00
+7.020000E+03,-100.18555E+00
+7.025000E+03,-101.24461E+00
+7.030000E+03,-104.08894E+00
+7.035000E+03,-101.12937E+00
+7.040000E+03,-101.03816E+00
+7.045000E+03,-104.25083E+00
+7.050000E+03,-102.49642E+00
+7.055000E+03,-99.85245E+00
+7.060000E+03,-100.07034E+00
+7.065000E+03,-106.44671E+00
+7.070000E+03,-104.95337E+00
+7.075000E+03,-106.26757E+00
+7.080000E+03,-114.31011E+00
+7.085000E+03,-110.67760E+00
+7.090000E+03,-107.11302E+00
+7.095000E+03,-101.80971E+00
+7.100000E+03,-105.04166E+00
+7.105000E+03,-106.49614E+00
+7.110000E+03,-108.13604E+00
+7.115000E+03,-102.09883E+00
+7.120000E+03,-99.80541E+00
+7.125000E+03,-103.18935E+00
+7.130000E+03,-104.23677E+00
+7.135000E+03,-102.67053E+00
+7.140000E+03,-99.03580E+00
+7.145000E+03,-100.70427E+00
+7.150000E+03,-105.95925E+00
+7.155000E+03,-105.69447E+00
+7.160000E+03,-105.56826E+00
+7.165000E+03,-104.49813E+00
+7.170000E+03,-99.46515E+00
+7.175000E+03,-96.71344E+00
+7.180000E+03,-96.13854E+00
+7.185000E+03,-100.58860E+00
+7.190000E+03,-103.14113E+00
+7.195000E+03,-97.51572E+00
+7.200000E+03,-90.00295E+00
+7.205000E+03,-95.77503E+00
+7.210000E+03,-117.29955E+00
+7.215000E+03,-106.12855E+00
+7.220000E+03,-101.68969E+00
+7.225000E+03,-100.81239E+00
+7.230000E+03,-100.97092E+00
+7.235000E+03,-100.26189E+00
+7.240000E+03,-95.88809E+00
+7.245000E+03,-97.12596E+00
+7.250000E+03,-97.84891E+00
+7.255000E+03,-95.52732E+00
+7.260000E+03,-96.36408E+00
+7.265000E+03,-99.08189E+00
+7.270000E+03,-98.62868E+00
+7.275000E+03,-98.69046E+00
+7.280000E+03,-99.10600E+00
+7.285000E+03,-97.52608E+00
+7.290000E+03,-101.26243E+00
+7.295000E+03,-99.27762E+00
+7.300000E+03,-102.36364E+00
+7.305000E+03,-104.52279E+00
+7.310000E+03,-101.70266E+00
+7.315000E+03,-104.87020E+00
+7.320000E+03,-102.63385E+00
+7.325000E+03,-100.02601E+00
+7.330000E+03,-100.09891E+00
+7.335000E+03,-99.64363E+00
+7.340000E+03,-96.73000E+00
+7.345000E+03,-99.70433E+00
+7.350000E+03,-106.41874E+00
+7.355000E+03,-107.81021E+00
+7.360000E+03,-107.52055E+00
+7.365000E+03,-107.76120E+00
+7.370000E+03,-101.79018E+00
+7.375000E+03,-101.17791E+00
+7.380000E+03,-107.38895E+00
+7.385000E+03,-104.83275E+00
+7.390000E+03,-103.01825E+00
+7.395000E+03,-97.36755E+00
+7.400000E+03,-98.08952E+00
+7.405000E+03,-116.43834E+00
+7.410000E+03,-110.55800E+00
+7.415000E+03,-108.60477E+00
+7.420000E+03,-106.16838E+00
+7.425000E+03,-101.28873E+00
+7.430000E+03,-97.87175E+00
+7.435000E+03,-99.24368E+00
+7.440000E+03,-101.42516E+00
+7.445000E+03,-96.39553E+00
+7.450000E+03,-96.51827E+00
+7.455000E+03,-102.15635E+00
+7.460000E+03,-103.95058E+00
+7.465000E+03,-98.55540E+00
+7.470000E+03,-102.05292E+00
+7.475000E+03,-105.90888E+00
+7.480000E+03,-107.97317E+00
+7.485000E+03,-104.87732E+00
+7.490000E+03,-99.71469E+00
+7.495000E+03,-96.76213E+00
+7.500000E+03,-97.69954E+00
+7.505000E+03,-99.22374E+00
+7.510000E+03,-95.32489E+00
+7.515000E+03,-97.94319E+00
+7.520000E+03,-103.93511E+00
+7.525000E+03,-114.95977E+00
+7.530000E+03,-105.26447E+00
+7.535000E+03,-103.45072E+00
+7.540000E+03,-100.08865E+00
+7.545000E+03,-98.94322E+00
+7.550000E+03,-107.30990E+00
+7.555000E+03,-112.36537E+00
+7.560000E+03,-103.19000E+00
+7.565000E+03,-101.31027E+00
+7.570000E+03,-105.03273E+00
+7.575000E+03,-102.77698E+00
+7.580000E+03,-98.32085E+00
+7.585000E+03,-103.73144E+00
+7.590000E+03,-109.00096E+00
+7.595000E+03,-100.28285E+00
+7.600000E+03,-92.41702E+00
+7.605000E+03,-96.24430E+00
+7.610000E+03,-101.57394E+00
+7.615000E+03,-98.78643E+00
+7.620000E+03,-105.43655E+00
+7.625000E+03,-106.67473E+00
+7.630000E+03,-107.74073E+00
+7.635000E+03,-101.16497E+00
+7.640000E+03,-104.20102E+00
+7.645000E+03,-106.87643E+00
+7.650000E+03,-103.89819E+00
+7.655000E+03,-103.18335E+00
+7.660000E+03,-98.87701E+00
+7.665000E+03,-96.48354E+00
+7.670000E+03,-98.21912E+00
+7.675000E+03,-101.57104E+00
+7.680000E+03,-100.94284E+00
+7.685000E+03,-98.99841E+00
+7.690000E+03,-103.02675E+00
+7.695000E+03,-113.32664E+00
+7.700000E+03,-110.42678E+00
+7.705000E+03,-104.88060E+00
+7.710000E+03,-110.13569E+00
+7.715000E+03,-105.66890E+00
+7.720000E+03,-115.32905E+00
+7.725000E+03,-106.49886E+00
+7.730000E+03,-99.51978E+00
+7.735000E+03,-96.91644E+00
+7.740000E+03,-95.92342E+00
+7.745000E+03,-99.62922E+00
+7.750000E+03,-106.37120E+00
+7.755000E+03,-97.71594E+00
+7.760000E+03,-99.42579E+00
+7.765000E+03,-101.72385E+00
+7.770000E+03,-100.58845E+00
+7.775000E+03,-98.70435E+00
+7.780000E+03,-99.40590E+00
+7.785000E+03,-108.35274E+00
+7.790000E+03,-105.06181E+00
+7.795000E+03,-95.47391E+00
+7.800000E+03,-95.55868E+00
+7.805000E+03,-104.32142E+00
+7.810000E+03,-100.22924E+00
+7.815000E+03,-103.97286E+00
